,Strain,Tob,Index,genexp_1,genexp_2,gpa_1,gpa_2,snps_1,snps_2
209,F1741,1.0,209,-54.272223872207746,78.64614825033445,86.03270068127459,3.8820286333240572,343.9898778284953,-51.28222186967928
210,F1745,1.0,210,-66.60602205517658,6.771478074794769,-64.2120721396262,-75.14635920420284,-168.5449570881944,-111.52700509160978
211,F1746,1.0,211,-93.52585319012032,91.98919862670239,78.45371140893913,15.420658724823147,318.5285097459554,-84.07960000471338
212,F1747,1.0,212,81.88494508298884,87.24703359624303,85.64326008692723,4.792517291550071,318.1207076297383,-83.92371971417
213,F1748,0.0,213,92.13507886545065,19.66998204910343,-34.30470212376233,9.713298772976268,-121.87419059812719,93.94880477095495
214,F1752,1.0,214,57.02412408689807,17.748743014194606,-9.253454238508354,-5.801239583853804,-115.78439089796578,-18.564468888875943
215,F1754,1.0,215,18.287632050830567,95.61834745864788,17.857332293121576,6.657708972867736,233.1854394163941,-2.244034172156072
216,F1757,0.0,216,-136.90650413267085,32.54669760423798,-14.006764204452589,-4.584959346150823,-163.3703312893748,63.591848872848445
217,F1758,0.0,217,157.0479116151554,88.53069748232087,-36.396809232292995,8.92837615799597,-176.77629755242893,4.171606231596968
218,F1759,0.0,218,-42.912225654846594,-84.4135470941776,-10.630840482460536,-5.807023164984568,-157.67007742185928,102.5226546793051
219,F1760,1.0,219,58.480569379853215,54.74042461944936,-9.449374230208376,-5.78532418547692,-117.46428916135153,-11.044862590404378
220,F1763,1.0,220,66.37982114856935,7.813551418051217,-30.866207021324538,-9.018887222382293,-163.32657922499416,63.89842884326571
221,F1764,0.0,221,30.586744164597636,-33.762313854468545,-12.25623774797998,-3.834577430138281,-106.19427408602964,34.97924421288838
222,F1775,0.0,222,-29.36779599137871,-44.02506145600869,-16.876198490647646,11.676750762031272,-160.29063812006999,106.07933194378924
223,F1787,1.0,223,50.155478156164115,-11.594766142880568,-30.839329820390216,-7.950843663577539,-126.97526596352381,79.46609018450347
224,F1789,1.0,224,-19.435004250763104,82.1300686883957,-9.243530916399738,-5.960298379209798,-119.00021509486811,-8.136760884536917
225,F1795,1.0,225,-46.076129649763004,71.88547127150157,86.16972583351563,4.425643086835593,317.3589760156825,-60.400279482413296
226,F1796,1.0,226,-53.89790476879457,-6.805442458870958,-61.43231123173454,-70.93470918771017,-169.44115247714612,-121.32394635173692
227,F1798,1.0,227,-70.36058834272211,-1.7883220893148681,-61.89938785875096,-71.20236125071582,-169.9792451866316,-121.30337843237216
228,F1800,0.0,228,-98.43766317728011,58.19399348961972,-12.743000638400773,-1.5890575363230963,-121.99457985612985,-83.70697282815271
229,F1801,0.0,229,-113.81381101601006,77.06008930472137,23.867087316997914,7.688711786158883,177.9346791224677,-33.36740808390935
230,F1810,1.0,230,1.08581096894957,96.87464388170436,85.499978268129,4.803829942185982,319.3139622351244,-81.44510407567562
231,F1812,1.0,231,-144.57262398398186,65.69335028520398,-9.3552510825321,-5.748282318579411,-116.77582399563207,-11.095130467739208
232,F1821,1.0,232,-97.91867314130967,81.15475861404377,-9.362630164674163,-5.927358215799798,-117.21080561877196,-12.9184117547276
233,F1823,0.0,233,25.38772343234422,41.58829416864495,-58.59796603140589,57.42085343574169,-175.34940364092003,-135.38514921902365
234,F1853,1.0,234,-2.4349915746117454,59.868342690164404,90.4379777535003,-9.610986288853551,312.1021406166041,-78.98075493234292
235,F1862,0.0,235,-37.27295504357651,-4.931789451107101,13.824624655215626,-6.165580870034188,130.0421111573573,-43.981076272353214
236,F1864,1.0,236,-97.67487766194819,13.985437162648036,85.7495014360351,4.813091015407813,357.8171059839295,-85.4696461045403
237,F1869,1.0,237,128.07178770527537,16.959943207303674,87.9639197062611,-3.7190216248399763,359.07230253736054,-86.29791625781009
238,F1880,0.0,238,125.19257903957003,-54.801009535189785,-31.719067221857788,13.25072575854288,-130.8502215787137,-136.82930508141314
239,F1883,0.0,239,86.05593075328476,-89.23018242158048,-31.486077719063534,12.844183587773394,-131.03625717592394,-131.02539222152652
240,F1894,0.0,240,18.143552390889397,-78.16807892114646,-15.748735640020922,7.984587435124455,-168.63196062669732,25.469187000244595
241,F1957,0.0,241,137.8044451175316,60.01261825253266,22.69271789199951,7.138647241327896,164.29624784100318,6.051016060959101
242,F1968,0.0,242,65.4824163119468,-90.76620577968468,-12.573222072706544,-22.406266417382565,-161.9459298002358,57.43522598204839
243,F1979,1.0,243,-4.682013863044308,53.5805963877033,83.27252615487342,2.3549973008737384,339.1455108632397,-35.634915361483394
244,F1983,1.0,244,56.036720190195624,40.43992772510194,78.16975757517731,13.724926617928324,312.9776477361984,-77.42143164483561
245,F1997,0.0,245,2.8948161959313787,-15.567058932078314,-16.736512653101574,9.817323708530644,-91.08812207039563,-32.511767235527635
246,F2000,1.0,246,-39.848746451112504,102.72712297434892,84.15752427411707,7.7813224496213,316.1308104165096,-85.63618341275027
247,F2003,0.0,247,113.37692796471653,-33.658510933798155,12.940831834905092,-7.430261739062596,147.15397897007693,126.39800236929574
248,F2005,0.0,248,56.910676679167324,-8.10605844635242,-16.74566439542343,9.750666806455,-96.76870808422865,-11.612794167660338
249,F2006,0.0,249,-103.32949978150491,18.067168817114393,-62.44749440077483,62.795051852586354,-175.95359584747519,-161.47257624145468
250,F2010,0.0,250,80.88376716232246,34.223502414941926,-35.04654407436436,4.134385222651325,-124.5820193114363,101.27758510492589
251,F2017,0.0,251,55.85978564395508,-66.67155166300967,-61.12771366615761,61.12192334631511,-176.75357810392433,-166.97722733721156
252,F2020,0.0,252,-3.5239157070140843,-50.93555999708428,12.928019141710271,-7.461301557409527,147.14872345186328,126.36967654736686
253,F2029,0.0,253,-9.53249146356278,-9.992641912952237,-21.82986435651654,-9.36492278255119,-161.9606786318492,23.226994950982952
254,F2030,1.0,254,60.59259418897029,48.13187816977347,77.82072233159123,14.856775613833305,316.6750091378875,-85.075561541385
255,F2034,0.0,255,42.37164132725907,-68.35127584427477,-37.18930649522888,12.884314006490767,-128.24409926238044,-135.44802169901288
256,F2035,0.0,256,153.45467033852685,32.899733562568215,-61.248013442069556,61.282553278840524,-176.539516899069,-165.7749923062491
257,F2040,1.0,257,18.156755195032073,28.07341058112255,85.88512056311353,4.316230785355673,340.45897648857135,-33.74980752295658
258,F2044,0.0,258,55.31331557622313,-50.07786073551314,14.558709008524167,-9.519251622789026,199.682502320106,62.12736838938573
259,F2045,1.0,259,142.14979549023457,114.96139988262216,18.513471049964785,-10.675334371762213,243.98056884419466,-42.25539197542749
260,F2054,1.0,260,-56.42855074592441,30.097335433051573,-4.362209082238008,-5.859838054416359,-117.47834047866873,-11.264866164407069
261,F2055,1.0,261,-19.837427946622913,54.480632421676745,-60.750963176885485,-69.89963590533799,-166.94347313943945,-119.44260883633544
262,F2056,1.0,262,-13.9462968021647,15.359852335961286,85.1814953168749,5.323810050226614,313.2378937341708,-80.1126786001038
263,F2059,1.0,263,-61.83122880655697,10.27105611292128,-60.46288803238569,-69.45633054870451,-159.2488199561377,-122.02021704236634
264,F2064,1.0,264,-73.61155085410114,73.21714625169078,78.16711330884752,15.765745522768343,313.79881951666573,-71.47856108218166
265,F2065,0.0,265,74.25269127667565,73.05314486235186,-35.012989355901304,13.101983649619942,-120.26992502145825,94.21106860171896
266,F2073,1.0,266,5.9885077911123865,2.4284128987188396,21.430433428194082,7.16851356540406,200.54401329716814,53.183456539677344
267,F2075,0.0,267,-71.22921539406194,-48.0541969683454,-17.453666258891733,-5.780691078896507,-158.93521750982575,84.09757450377253
268,F2081,0.0,268,-31.17327922128557,-69.49682604602327,-36.14670701785578,13.879193893352308,-126.05734558936356,76.64127118990334
269,F2084,0.0,269,-77.29700678352592,-30.059970688823515,-39.42022886468423,14.140746659971335,-126.41231016037968,76.51063764755368
270,F2093,0.0,270,-80.1881567146626,90.24304952548768,-38.345247402202396,13.487027807871922,-120.7077023926967,94.7358156179961
271,F2097,1.0,271,-42.95508768760214,-23.876331976701728,85.51000613207985,4.82354207613605,355.4599202349142,-82.91096914663294
272,F2098,1.0,272,-76.5992307453882,15.149450362000634,-33.36560284567635,-11.994010123514162,-222.84461225423277,94.15130427785544
274,F2128,0.0,274,26.961031646565658,-19.770252446975235,-39.345188348578134,14.320881391282553,-126.99518516097218,76.50901295513172
275,F2137,0.0,275,152.19538038835148,121.0051724423662,-62.18261273545797,62.595923292211715,-173.7016673503319,-129.8377771831021
276,F2148,0.0,276,-44.51933014315885,14.593690583520583,-62.20213445384708,62.627821937713016,-174.59546368271708,-129.6824846717518
277,F2165,0.0,277,161.06555969715254,133.610508237087,-62.14402283979348,62.547149397061936,-174.17223886736372,-159.96129856154857
278,F2166,0.0,278,-23.436393416943325,-43.60505267252268,-62.21920115744122,62.635571607849826,-175.2110563543239,-160.4745161728176
279,F2167,1.0,279,18.51470819265458,76.94700710118849,84.62250961406116,5.725301935314318,338.1215361236999,-35.755655442633206
280,F2172,0.0,280,-81.97348115795009,-22.265360919076848,-27.574999070960462,6.0473990867628284,-141.85442550569664,59.73409937742505
281,F2176,1.0,281,-98.91996488719114,68.49802511966105,-15.996483788546435,10.566301154777385,-117.60683135047374,-74.16039494125872
282,F2199,1.0,282,-36.71181904446398,54.84285829061719,-63.74757600404733,-74.38100036805098,-172.9518666343579,-102.13656343681389
283,F2205,0.0,283,-86.162665923332,55.59215988951752,-21.593449046049315,-7.316815906772162,-138.44852567694844,68.12768305161694
284,F2208,1.0,284,-54.93181092802449,104.8167633291487,91.0260355052626,-7.421796568015719,360.3606549207928,-84.39230241840929
285,F2230,0.0,285,177.12912038055393,101.77269255625549,-32.435073978131996,13.159605689670949,-126.27287709651455,97.81323336539828
286,F2234,0.0,286,104.32776899284524,62.52415259129249,-62.26650536984306,62.70578119806709,-174.14149604275366,-160.25947910368873
287,F2235,1.0,287,-37.88087905275217,-20.993721905052656,-64.990126163187,-76.12333617462035,-174.27034081011215,-122.60188276961844
288,F2236,0.0,288,65.83035050054252,87.14851694186918,-13.218909069158187,-0.8025010700012887,-153.19520383305507,118.3923949008762
289,F2240,1.0,289,96.42204476815688,26.559711855007812,-63.53344005191153,-74.0167672805933,-172.46702929292422,-101.02760854543486
290,M70563004,0.0,290,74.4827767253431,87.55576743818361,-16.76074461731088,11.352590541355887,-104.65337025536661,-34.72866869962101
291,M70564993,0.0,291,-48.71138749986599,5.28094479420101,12.782002323410646,8.288449960634221,153.8249091538485,-66.7390522772078
292,M70565254,0.0,292,-137.22069315069476,26.639642780075068,-27.963577911337268,6.305053879957652,-147.85404910593337,-68.03387195362883
293,M70565897,0.0,293,12.879802295085156,-26.77661815600282,-14.445249134323479,-2.5339218974803126,-162.95149840853168,26.802273510988794
294,M70604538,0.0,294,43.23799922302331,101.46327760970912,-61.1807152038479,55.678945689057755,-175.562115733928,-143.98529501704311
295,M70608424,0.0,295,-139.81185339120412,135.28986879776684,-61.14515309358264,55.57020070209063,-175.72350695683605,-144.15498940687962
296,M70635118,1.0,296,-43.56553218856483,91.76762655957262,90.4387637548314,-11.011458077661992,310.1965656268174,-80.18047221315942
297,M70638412,1.0,297,-16.02143171684388,91.08714689538978,86.74377082324777,-11.724315675696245,308.0609669519669,-76.43213484427874
298,M70639645,0.0,298,133.10653971499647,-61.39569476666919,-8.86896199670341,-4.705671147684225,-97.09626314473712,42.659061796084025
299,M70640096,0.0,299,50.438975079205704,22.647481644552116,-12.380638261927501,-2.541420434280368,-120.19965898164016,-82.2229749744631
300,M70641593,0.0,300,7.8535828363411655,-44.96903454602682,-63.36400604905141,63.8981319303206,-174.99241645923945,-108.67123007016777
301,M70646050,0.0,301,207.80062578744378,61.37857093015263,-14.653922007090605,8.901145898167659,-47.49508597409582,-46.187444919126015
302,M70646077,0.0,302,120.4571350169156,27.630146254848075,-32.74681818153552,-11.884534375574145,-158.3073242992854,81.94355503089156
303,M70647319,0.0,303,116.61663928337363,26.15814501254574,-15.824763274414334,11.540561594000982,-119.18561352859109,-12.814034714080156
304,M70649365,0.0,304,21.411764562657172,-36.37841425653056,-59.901539108762776,59.17795852385614,-169.64171903936236,-160.64105262439702
305,M70652746,0.0,305,-31.654725089513338,56.41064608000506,-7.256038161883684,-2.1482919945445405,-87.33848761609704,14.865562044475062
306,M70656672,0.0,306,-50.60374348563261,-34.98152167613588,-64.39826483314313,65.03068817483252,-122.3939896724864,-143.63439764185534
307,M70663247,0.0,307,-37.488455039875916,72.64550591997993,14.379022500769468,-6.986136434841244,201.40459046934373,136.52555671608008
308,MHH0147,0.0,308,-107.55535189797057,63.620916005583794,-10.41813477658482,-4.406554860478491,-103.1401201910143,36.74830395259072
309,MHH0426,0.0,309,-143.22906120171237,-11.056607958214055,-14.726840038816858,-3.4278295655169324,-102.19034711629799,-73.25327365416409
310,MHH0927,0.0,310,-100.53302869671415,44.03272771287225,-14.845070547144374,8.203135393673138,-86.91472462695141,43.511089522373105
312,MHH14911,0.0,312,0.5093988830437901,-66.34991289896136,25.246851018291405,10.152155531986407,226.9475900124567,149.10965280626317
313,MHH14929,0.0,313,58.90735903825421,-27.652378093980698,-28.29553054527296,5.642990528359846,-101.53068925204168,-96.89063517273962
314,MHH14990,0.0,314,-41.83169428191265,49.74980927372683,-13.384087776472855,-3.3674225651916316,-75.33425690992001,94.58686963268129
315,MHH15015,0.0,315,-91.1073980219546,119.51234065899337,-31.184956341391306,10.426858961937295,-182.9305019681075,-154.06514978937423
316,MHH15083,1.0,316,61.081389006070935,-18.44223971914086,-52.082732567691224,-54.37688004226581,-133.00391057431267,-113.47753127472059
317,MHH15103,0.0,317,45.63525303234834,-60.233497475245414,25.40719693507122,10.149012352801943,224.60101107826725,148.08781391407618
318,MHH15151,0.0,318,33.124130018277036,-80.50695079469543,-12.806432991027817,6.801360682834035,-87.96249338837754,60.80190827874639
319,MHH15187,0.0,319,-28.264257503771105,-84.10415046461547,-15.656577295885844,10.876733569729073,-120.56883207320148,-90.8332928430028
320,MHH15204,0.0,320,52.37853476170556,48.77888536258605,2.2528643853604167,-6.217569453317527,142.19487524072036,134.08888945765113
321,MHH1525,1.0,321,76.90303915962133,23.121520324813407,14.203966946875761,-10.175867557003937,261.8803429383648,-16.86552020856535
322,MHH15275,1.0,322,12.372205606872772,-53.145360579006365,-51.469037611542795,-55.46833304506506,-136.7054604083997,-107.86222397622522
323,MHH15280,0.0,323,74.62818342415049,-69.80922854127034,-19.207508868276857,7.600931592224408,-163.78228444140817,52.61982422759979
324,MHH15817,0.0,324,7.915942524654995,-45.3307702566549,-17.51978833032673,10.138621929669217,-126.71643801485105,-111.78573258363724
325,MHH16050,0.0,325,57.82829783339797,-59.133932830408135,-12.180667617357757,-5.887394167980907,-95.53866653343968,54.652684584968796
326,MHH16208,0.0,326,-16.31618583453658,-49.013982349636336,-17.06398600514479,6.44612367798066,-138.90675778624328,33.4557416987299
327,MHH16371,0.0,327,72.30199147412904,-28.936396125166944,-10.51925581105105,-4.889178703346172,-83.77026393396113,50.65978348170924
328,MHH16379,0.0,328,27.516875957932765,-43.442154782682294,-15.36078847187966,9.406183898634405,-130.728803090091,45.88256160829771
329,MHH16427,0.0,329,-53.07597611657718,-45.00804014003927,-16.886444209526108,6.576934648729352,-141.15264035363532,26.17118049590182
330,MHH16459,0.0,330,59.804999681812156,-13.041661322260282,-24.58669885980999,12.399032001363146,-125.73216228607595,-5.034341394122177
331,MHH16513,0.0,331,60.290691490672415,-31.894789052576545,-15.473944634452142,9.569821246226876,-133.24697852698958,46.30692732685836
332,MHH16530,0.0,332,88.54492067550953,-10.082773683785353,30.224811102098748,-26.896958197445294,183.0435062898955,-35.288535902556305
333,MHH16563,0.0,333,-59.03785286900198,46.64422116488011,30.812887127983906,-26.833712124700956,182.63606494077644,-33.049307963717446
334,MHH16610,0.0,334,-21.492081044921118,-64.60223853778237,-15.320530208620527,9.474417435687329,-133.30392949569296,45.9375547824984
335,MHH16727,0.0,335,-11.564953072938222,-25.84162848488336,25.829995447011065,10.317002888525602,225.42486469453215,148.50200148489938
336,MHH16798,0.0,336,41.21524997713637,-37.355601737619516,-15.422435594456447,9.465369432243763,-131.66333565856087,46.31700483915226
338,MHH17233,1.0,338,-6.489449933307306,70.62164757528623,89.24517241458744,-6.935686504731682,281.0619169591822,-24.49962232585181
339,MHH17247,0.0,339,39.20255858339543,1.1479239451029388,-17.369779950021346,12.18662682434764,-54.14572110295629,-63.912502728429004
340,MHH17441,1.0,340,-21.567505499110037,28.04990744485453,91.61685859091115,-7.705294276415831,280.57357396877967,-23.877798808356758
341,MHH17501,0.0,341,18.020534764528023,32.21662306993785,-10.813002687721434,-5.0868358545409205,-85.55202249611365,44.27864416498678
342,MHH17546,1.0,342,61.87835940505029,-69.0187668095432,-12.398698963025153,-5.982855829431388,-50.0063541883767,-38.0195712084971
343,MHH17767,1.0,343,27.625190226676143,-4.07947573046336,-17.012078716733186,11.066304255987937,-163.17796454690708,75.40569599581481
344,MHH17783,0.0,344,32.08870017466662,20.733100241329204,-13.441030834673642,7.607184402620339,-108.03639912725968,-56.31336528451744
345,MHH1883,0.0,345,-90.56888520090328,60.069931966198496,15.44106372928371,-5.061789146769707,141.70052622878882,132.3400521375608
346,MHH2419,0.0,346,71.91845820072494,61.38521249667532,-11.03958707519552,-5.073689112852316,-165.55933007734322,33.92180677108546
347,MS1,0.0,347,-145.85600665109777,-30.59892465636255,-63.326664318495766,63.420607533335954,-125.63545906952257,-139.80103524096077
348,MS2,0.0,348,-7.980306395532928,117.30760706175361,-7.5970707059593385,-0.25951065674642504,-95.59037938044042,-4.4685592294830965
349,MS5,0.0,349,-193.59807470320047,32.04862739896376,-7.432231707958414,-0.17932064887823976,-96.00786980741145,-3.2952990081623104
350,PSAE1401,0.0,350,71.34179036051346,-103.69714868859899,-16.680888231381843,-19.67678419457109,-163.69077326078965,80.82979753948864
351,PSAE1438,0.0,351,54.267158881373796,-95.71798326006974,-15.60950264910861,-20.553708355747588,-163.9946830996916,83.27963089866063
352,PSAE1439,0.0,352,-20.741816073193043,-77.11985925509539,-15.697627138356838,-20.772337147696213,-163.86292235760158,83.81589593625601
353,PSAE1630,0.0,353,76.94089479752473,2.306520554228886,-28.498404388532897,6.49664476524944,-138.3145786463077,-76.32275856460033
354,PSAE1635,0.0,354,133.92848088520603,15.848342139531995,-2.7473572359280825,-8.043786826496563,143.53521187888538,53.2414080772627
355,PSAE1641,0.0,355,-7.060541538489877,-68.94767954850087,-4.552697767908376,-6.665082970302603,178.54345130716555,88.45066488600544
356,PSAE1642,0.0,356,57.66616852238386,-13.697716645135223,-2.815029477348957,-8.045653425573969,143.2015429354667,49.2822779247452
357,PSAE1645,0.0,357,-37.70947388766241,-75.52749073966785,-4.408851635268336,-6.538229377752924,177.5782291222534,91.28117884028593
358,PSAE1647,0.0,358,30.39245088111664,7.326642187385901,-2.7887148401316924,-8.031381134919748,143.03797565946812,49.971928019632585
359,PSAE1649,0.0,359,-20.736290432647863,-15.324873633514478,-2.907698078784685,-8.04570690798817,143.32039500753112,48.185854811652746
360,PSAE1651,0.0,360,-47.51273393502459,-13.579675649534122,-2.596082780569979,-8.050880585856845,143.43090670645404,48.69630627267648
361,PSAE1654,0.0,361,-86.28383830073493,13.396530498737146,-2.723372993560787,-8.017480480960042,151.04443878727727,39.526143547609706
362,PSAE1656,0.0,362,26.692623556528815,-47.25611842114494,-2.730413598379115,-8.016521035419409,143.17830944082453,48.19302508582624
363,PSAE1742,0.0,363,100.92592941032251,-79.2450791906748,-20.171057848727603,11.15252559674419,-212.2399184749752,12.868891659070744
364,PSAE1745,1.0,364,123.69411063694196,-26.44254528912871,-33.91375778610653,-9.610698152630667,-157.90910199484415,81.70078361260718
365,PSAE1837,0.0,365,-65.29378259762233,-45.10812740494991,-2.5927142845403726,-8.003816815058398,142.66412273583384,49.9838804921259
366,PSAE1872,0.0,366,-68.06902831193639,-15.63247247577525,-27.54454571384734,6.927690983859595,-186.28172476750012,-42.81683639793697
367,PSAE1903,0.0,367,-57.49121032682363,-69.78275889359844,-27.18910118541828,-1.114663599626039,-183.78313303205985,-31.482959012565033
368,PSAE1912,0.0,368,-27.535158224776044,-43.20573180325676,-28.844809978570392,-7.529950099786501,-157.92921514539898,40.31401571745482
369,PSAE1934,0.0,369,-33.25257875353132,-62.79932364602493,-12.49290430576524,-1.906601962298516,-118.84555802855701,-80.86381093564069
370,PSAE1970,0.0,370,93.32906030432295,-52.25690378138746,-43.491487305098076,25.60699890456359,-131.7309275969605,-125.35618627659852
371,PSAE1975,0.0,371,-4.81150192771026,-61.70068529589029,-79.19742684063219,81.23509688217256,-116.58861948123057,-135.1388215652685
372,PSAE1984,0.0,372,-86.28700479851962,-51.54847238958231,-30.32569602961486,7.4126182160935405,-110.68921757964829,-150.53802035796855
373,PSAE2125,0.0,373,-29.731497892738986,-46.84012049076729,-79.11099552461735,81.24931379320753,-120.59523428496749,-131.7395887477695
374,PSAE2126,0.0,374,109.8495675687675,-27.25852243830857,1.8622033402570957,-4.8520249344007285,-102.15704517372627,37.928177677757695
375,PSAE2127,1.0,375,42.90595476489787,102.31737311248826,93.53136519048756,-9.2914549619303,254.11256299776997,-64.08344174896854
376,PSAE2139,1.0,376,86.5109379381526,90.71530266951108,108.2919306174303,16.820874426608807,291.7706891135934,-1.8510556347440226
377,PSAE2325,0.0,377,86.6839179493921,-83.7157977228734,1.8200972441442362,-4.8288181582231235,-100.78660529781375,42.55804588472547
378,Vb20477,1.0,378,-76.7791458564262,-1.7541108698199503,93.45570890773672,-10.633770566152101,309.7286718679487,-79.03981074251558
379,Vb3320,0.0,379,75.49991652892797,33.257475174504,-1.8603471456518093,-5.805169072857216,133.3240337186943,92.67494264687971
380,ZG02420619,0.0,380,-10.18616726196567,-49.72501129885586,-15.471333669540153,9.593862261272104,-112.3880884787443,28.094347294739265
381,ZG02488718,0.0,381,-10.319083270104803,-45.635003763090644,15.186286836758727,-8.311717148300783,143.71466829386412,132.67798765082844
382,ZG02512057,0.0,382,26.61939536425734,-59.18141447624643,13.656555033166073,-7.956142566343585,141.52534796769825,133.33574065526915
383,ZG205565,0.0,383,15.930383235361635,-94.39822444208649,-13.723546854314149,-4.000522616224302,-126.92138254694405,9.070349203948535
384,ZG205694,0.0,384,17.059675955683158,-99.60887900058472,-36.554043092508564,7.610571033898267,-137.15312043658392,-65.3605548290888
385,ZG205710,0.0,385,157.20727396125622,100.57593101861956,-12.54188672771217,-4.019944317175685,-165.9405871282232,54.82427444416872
386,ZG205864,1.0,386,-34.36816885803287,66.49465997015994,-12.503259898054598,-10.251534281319929,-159.69423571258062,81.96904931097781
387,ZG301975,0.0,387,33.018268248426764,4.104797625190224,14.071260885433952,-6.065447536678623,129.12361960065198,-68.63709224151691
388,ZG302359,0.0,388,-43.59823127504638,-49.41287402335373,-39.783164367795514,10.884722344097822,-126.51651427023899,104.624755634448
389,ZG302367,0.0,389,-2.517191081226982,-73.84796347680602,-7.582669018844557,-3.414707067461772,-100.71409138259978,10.69056805444779
390,ZG302368,0.0,390,100.81718903231564,-13.28057590033974,-6.810202342063393,-0.31326009456739057,-119.45981084805587,19.644761477277655
391,ZG302370,0.0,391,50.188200372077695,35.707465109163735,-26.683163621671685,8.53293303248262,-185.53763081709147,-40.059191806712995
392,ZG302383,0.0,392,2.5143210734531425,-17.57032124215713,7.354219718977766,-6.784953056752262,178.42058020175563,81.83491621264992
393,ZG302431,0.0,393,-80.77279677362083,-18.075178652194804,-44.77847493610228,39.67584863209719,-174.24068371238153,-136.7549833790148
394,ZG302432,0.0,394,44.81594318807479,-119.02958413787947,-15.891399595945643,-17.784974355754102,-50.595765699651096,-52.321733492486985
395,ZG302442,0.0,395,-103.32978144438582,43.0993420662222,7.787996906586836,4.997906239084296,143.4003586643547,135.22572783676918
396,ZG302451,0.0,396,208.3181547488967,56.99551340625376,-9.786333658383143,-5.987246645714048,-108.4014659407358,1.0828473323898513
397,ZG314696,0.0,397,-42.60656193458417,-73.89108108177788,-39.311535989540126,14.03658885767032,-124.65065290280862,100.93005860389816
398,ZG314738,0.0,398,33.317604070279934,-62.58536779870508,15.196801185694603,-9.202555536420556,146.38417346629046,127.21396032287417
399,ZG314777,0.0,399,207.51111446392375,59.904985060970375,-11.296357443565984,-6.311078607670781,-105.85053503434894,10.545127189818388
400,ZG316694,0.0,400,81.88925476976578,-76.1617691130384,-13.555886710502223,7.481619139668041,-87.6614731471735,53.449044407473565
401,ZG316704,0.0,401,103.66060964678489,6.230175329799212,30.28212478161643,-26.643310352744926,167.2928017172248,16.352535142508632
402,ZG316716,0.0,402,77.12897284755645,36.657486160284435,-12.29878159095639,-5.307602203226731,-143.68737436218728,43.89798585825809
403,ZG316722,0.0,403,159.1484654069009,106.38298100938812,17.8613264809053,-6.958329166759873,159.74896266077863,-48.46039020479869
404,ZG322541,1.0,404,42.391489778298535,-28.889568072539657,-16.214551970484525,-11.806162323938269,-158.90686536526192,80.98933694561536
405,ZG5003493,0.0,405,16.727351023192966,-92.86953515841059,-7.007830127138705,-1.0087533042386039,-115.11562479687095,-45.02373559483682
406,ZG5021922,1.0,406,-27.99248626148763,-27.32154272082462,15.994764229843812,-11.663256731213014,255.70154300708217,55.36859946620498
407,ZG5048010,1.0,407,54.88055155719828,52.64999861987516,44.16173887318876,-7.8145570016447845,292.01836838180583,-15.986284766875688
408,ZG5051896,1.0,408,-10.463029853317476,-28.300201858282524,-9.408621834534781,-5.803353103259007,-116.18188740110702,-33.70172106582588
409,ZG5089456,1.0,409,-33.12192856378483,-21.15060224012725,-33.786530318541686,-9.995455003625835,-213.90320555954764,36.29607432633018
410,ZG8006959,1.0,410,-52.05663316925838,-11.583573749094908,44.047119066732144,-7.915096102147684,292.6111081058029,-16.34089665715891
411,ZG8038581181,1.0,411,-22.599363527134525,-52.09794935353991,-11.428729670466707,-7.269890757831237,-105.7348017526859,10.414488541215439
412,ZG8510487,1.0,412,56.278609828088975,-21.914921736936254,-15.605193254552535,-5.9772413643439855,-208.76681444584887,37.114226966573966
413,ZG8525123,1.0,413,-52.629603798157,-4.313718049972784,-22.885892034774535,-7.276451229846211,-209.65987844176144,41.72129381826445
